orderdate,revenue,productline,customername,city,country,month
2003-12-01,9394.28,Motorcycles,Mini Wheels Co.,San Francisco,USA,2003-12
2003-12-01,3163.0,Motorcycles,Mini Wheels Co.,San Francisco,USA,2003-12
2003-12-01,1453.8,Motorcycles,Mini Wheels Co.,San Francisco,USA,2003-12
2003-12-01,3648.0600000000004,Motorcycles,Mini Wheels Co.,San Francisco,USA,2003-12
2003-12-01,1656.75,Motorcycles,Mini Wheels Co.,San Francisco,USA,2003-12
2003-12-02,1659.8999999999999,Motorcycles,GiftsForHim.com,Auckland,New Zealand,2003-12
2003-12-02,5374.57,Classic Cars,GiftsForHim.com,Auckland,New Zealand,2003-12
2003-12-02,2805.0,Motorcycles,GiftsForHim.com,Auckland,New Zealand,2003-12
2003-12-02,3759.0000000000005,Classic Cars,GiftsForHim.com,Auckland,New Zealand,2003-12
2003-12-02,901.53,Motorcycles,GiftsForHim.com,Auckland,New Zealand,2003-12
2003-12-02,2530.84,Motorcycles,GiftsForHim.com,Auckland,New Zealand,2003-12
2003-12-02,3189.2000000000003,Motorcycles,GiftsForHim.com,Auckland,New Zealand,2003-12
2003-12-02,3229.8,Classic Cars,Euro+ Shopping Channel,Madrid,Spain,2003-12
2003-12-02,2231.3999999999996,Classic Cars,Euro+ Shopping Channel,Madrid,Spain,2003-12
2003-12-02,2808.96,Classic Cars,Euro+ Shopping Channel,Madrid,Spain,2003-12
2003-12-02,5412.5199999999995,Classic Cars,Euro+ Shopping Channel,Madrid,Spain,2003-12
2003-12-02,3291.7500000000005,Classic Cars,Euro+ Shopping Channel,Madrid,Spain,2003-12
2003-12-02,7559.52,Classic Cars,Euro+ Shopping Channel,Madrid,Spain,2003-12
2003-12-02,2202.4199999999996,Classic Cars,Euro+ Shopping Channel,Madrid,Spain,2003-12
2003-12-02,4092.16,Classic Cars,Euro+ Shopping Channel,Madrid,Spain,2003-12
2003-12-02,697.8299999999999,Classic Cars,Euro+ Shopping Channel,Madrid,Spain,2003-12
2003-12-02,1935.96,Classic Cars,Euro+ Shopping Channel,Madrid,Spain,2003-12
2003-12-02,6600.21,Classic Cars,Euro+ Shopping Channel,Madrid,Spain,2003-12
2003-12-02,4815.3,Classic Cars,Muscle Machine Inc,NYC,USA,2003-12
2003-12-02,4529.599999999999,Classic Cars,Muscle Machine Inc,NYC,USA,2003-12
2003-12-02,5049.0,Vintage Cars,Muscle Machine Inc,NYC,USA,2003-12
2003-12-02,5081.36,Classic Cars,Muscle Machine Inc,NYC,USA,2003-12
2003-12-02,1364.59,Vintage Cars,Muscle Machine Inc,NYC,USA,2003-12
2003-12-02,3107.0,Vintage Cars,Muscle Machine Inc,NYC,USA,2003-12
2003-12-02,2886.84,Classic Cars,Muscle Machine Inc,NYC,USA,2003-12
2003-12-02,4648.0,Classic Cars,Muscle Machine Inc,NYC,USA,2003-12
2003-12-02,2428.75,Vintage Cars,Muscle Machine Inc,NYC,USA,2003-12
2003-12-02,3142.8,Classic Cars,Muscle Machine Inc,NYC,USA,2003-12
2003-12-02,1396.3999999999999,Classic Cars,Muscle Machine Inc,NYC,USA,2003-12
2003-12-02,2105.55,Classic Cars,Muscle Machine Inc,NYC,USA,2003-12
2003-12-02,3715.82,Classic Cars,Muscle Machine Inc,NYC,USA,2003-12
2003-12-02,4735.08,Classic Cars,Muscle Machine Inc,NYC,USA,2003-12
2003-12-02,3390.0,Classic Cars,Muscle Machine Inc,NYC,USA,2003-12
2003-12-02,5037.12,Classic Cars,Muscle Machine Inc,NYC,USA,2003-12
2003-12-02,1360.3200000000002,Vintage Cars,Muscle Machine Inc,NYC,USA,2003-12
2003-12-03,3550.68,Vintage Cars,Euro+ Shopping Channel,Madrid,Spain,2003-12
2003-12-03,2199.36,Vintage Cars,Euro+ Shopping Channel,Madrid,Spain,2003-12
2003-12-03,5535.2,Vintage Cars,Euro+ Shopping Channel,Madrid,Spain,2003-12
2003-12-03,892.16,Vintage Cars,Euro+ Shopping Channel,Madrid,Spain,2003-12
2003-12-03,881.76,Vintage Cars,Euro+ Shopping Channel,Madrid,Spain,2003-12
2003-12-05,9568.73,Classic Cars,Canadian Gift Exchange Network,Vancouver,Canada,2003-12
2003-12-05,3061.52,Trucks and Buses,Canadian Gift Exchange Network,Vancouver,Canada,2003-12
2003-12-05,3927.0,Trucks and Buses,Canadian Gift Exchange Network,Vancouver,Canada,2003-12
2003-12-05,3635.99,Vintage Cars,Canadian Gift Exchange Network,Vancouver,Canada,2003-12
2003-12-05,1451.52,Vintage Cars,Canadian Gift Exchange Network,Vancouver,Canada,2003-12
2003-12-05,3078.8999999999996,Vintage Cars,Canadian Gift Exchange Network,Vancouver,Canada,2003-12
2003-12-05,2777.8799999999997,Vintage Cars,Canadian Gift Exchange Network,Vancouver,Canada,2003-12
2003-12-05,961.38,Vintage Cars,Canadian Gift Exchange Network,Vancouver,Canada,2003-12
2003-12-05,3149.52,Vintage Cars,Canadian Gift Exchange Network,Vancouver,Canada,2003-12
2003-12-05,1977.84,Trucks and Buses,Canadian Gift Exchange Network,Vancouver,Canada,2003-12
2003-12-05,2937.3300000000004,Classic Cars,Canadian Gift Exchange Network,Vancouver,Canada,2003-12
2003-12-09,3892.98,Classic Cars,Diecast Collectables,Boston,USA,2003-12
2003-12-09,3263.66,Trucks and Buses,Diecast Collectables,Boston,USA,2003-12
2003-12-09,6195.64,Classic Cars,Diecast Collectables,Boston,USA,2003-12
2003-12-09,4696.89,Trucks and Buses,Diecast Collectables,Boston,USA,2003-12
2003-12-09,2248.4900000000002,Trucks and Buses,Diecast Collectables,Boston,USA,2003-12
2003-12-09,3513.7500000000005,Classic Cars,Diecast Collectables,Boston,USA,2003-12
2003-12-09,5744.8,Classic Cars,Diecast Collectables,Boston,USA,2003-12
2003-12-09,5633.89,Trucks and Buses,Diecast Collectables,Boston,USA,2003-12
2003-12-09,2832.2,Classic Cars,Diecast Collectables,Boston,USA,2003-12
2003-12-09,5878.34,Trucks and Buses,Diecast Collectables,Boston,USA,2003-12
2003-12-09,1291.92,Classic Cars,Diecast Collectables,Boston,USA,2003-12
2003-12-09,3046.96,Classic Cars,Diecast Collectables,Boston,USA,2003-12
2003-12-09,4152.75,Trucks and Buses,Diecast Collectables,Boston,USA,2003-12
2003-12-09,1402.65,Trucks and Buses,Diecast Collectables,Boston,USA,2003-12
2003-12-09,2488.5,Trains,Diecast Collectables,Boston,USA,2003-12
2003-12-09,2981.72,Trucks and Buses,Diecast Collectables,Boston,USA,2003-12
2004-01-02,8124.98,Classic Cars,"Saveley & Henriot, Co.",Lyon,France,2004-01
2004-01-02,3338.9199999999996,Classic Cars,"Saveley & Henriot, Co.",Lyon,France,2004-01
2004-01-02,3045.2,Classic Cars,"Saveley & Henriot, Co.",Lyon,France,2004-01
2004-01-02,2819.2799999999997,Vintage Cars,"Saveley & Henriot, Co.",Lyon,France,2004-01
2004-01-02,4646.88,Trains,"Saveley & Henriot, Co.",Lyon,France,2004-01
2004-01-02,3278.2499999999995,Vintage Cars,"Saveley & Henriot, Co.",Lyon,France,2004-01
2004-01-02,4301.15,Ships,"Saveley & Henriot, Co.",Lyon,France,2004-01
2004-01-02,1610.8000000000002,Vintage Cars,"Saveley & Henriot, Co.",Lyon,France,2004-01
2004-01-02,1739.7,Trains,"Saveley & Henriot, Co.",Lyon,France,2004-01
2004-01-02,2153.46,Ships,"Saveley & Henriot, Co.",Lyon,France,2004-01
2004-01-02,2944.8,Ships,"Saveley & Henriot, Co.",Lyon,France,2004-01
2004-01-02,2926.06,Ships,"Saveley & Henriot, Co.",Lyon,France,2004-01
2004-01-02,3520.92,Ships,"Saveley & Henriot, Co.",Lyon,France,2004-01
2004-01-02,3146.2200000000003,Ships,"Saveley & Henriot, Co.",Lyon,France,2004-01
2004-01-02,2018.1,Ships,"Saveley & Henriot, Co.",Lyon,France,2004-01
2004-01-09,5038.799999999999,Classic Cars,"Men 'R' US Retailers, Ltd.",Los Angeles,USA,2004-01
2004-01-09,2312.24,Ships,"Men 'R' US Retailers, Ltd.",Los Angeles,USA,2004-01
2004-01-09,1948.0,Vintage Cars,"Men 'R' US Retailers, Ltd.",Los Angeles,USA,2004-01
2004-01-09,2857.35,Planes,"Men 'R' US Retailers, Ltd.",Los Angeles,USA,2004-01
2004-01-09,2035.8,Vintage Cars,"Men 'R' US Retailers, Ltd.",Los Angeles,USA,2004-01
2004-01-09,1752.74,Vintage Cars,"Men 'R' US Retailers, Ltd.",Los Angeles,USA,2004-01
2004-01-09,2987.16,Ships,"Men 'R' US Retailers, Ltd.",Los Angeles,USA,2004-01
2004-01-09,2121.6000000000004,Planes,"Men 'R' US Retailers, Ltd.",Los Angeles,USA,2004-01
2004-01-12,2598.77,Motorcycles,Osaka Souveniers Co.,Kita-ku,Japan,2004-01
2004-01-12,6452.86,Motorcycles,Osaka Souveniers Co.,Kita-ku,Japan,2004-01
2004-01-12,4399.5199999999995,Planes,Osaka Souveniers Co.,Kita-ku,Japan,2004-01
2004-01-12,3421.5000000000005,Planes,Osaka Souveniers Co.,Kita-ku,Japan,2004-01
2004-01-12,2059.2,Motorcycles,Osaka Souveniers Co.,Kita-ku,Japan,2004-01
2004-01-12,2718.09,Planes,Osaka Souveniers Co.,Kita-ku,Japan,2004-01
2004-01-12,1896.6,Motorcycles,Osaka Souveniers Co.,Kita-ku,Japan,2004-01
2004-01-12,1642.56,Planes,Osaka Souveniers Co.,Kita-ku,Japan,2004-01
2004-01-12,2724.0,Planes,Osaka Souveniers Co.,Kita-ku,Japan,2004-01
2004-01-12,3905.8599999999997,Motorcycles,Osaka Souveniers Co.,Kita-ku,Japan,2004-01
2004-01-12,2226.9,Vintage Cars,Osaka Souveniers Co.,Kita-ku,Japan,2004-01
2004-01-12,1857.6000000000001,Vintage Cars,Osaka Souveniers Co.,Kita-ku,Japan,2004-01
2004-01-12,1841.49,Planes,Osaka Souveniers Co.,Kita-ku,Japan,2004-01
2004-01-12,2437.24,Planes,Osaka Souveniers Co.,Kita-ku,Japan,2004-01
2004-01-12,2462.0,Planes,Osaka Souveniers Co.,Kita-ku,Japan,2004-01
2004-01-12,1984.0,Planes,Osaka Souveniers Co.,Kita-ku,Japan,2004-01
2004-01-12,2549.4,Planes,Osaka Souveniers Co.,Kita-ku,Japan,2004-01
2004-01-15,3727.7200000000003,Motorcycles,Auto Canal+ Petit,Paris,France,2004-01
2004-01-15,7020.0199999999995,Classic Cars,Auto Canal+ Petit,Paris,France,2004-01
2004-01-15,4554.72,Motorcycles,Auto Canal+ Petit,Paris,France,2004-01
2004-01-15,2234.4,Classic Cars,Auto Canal+ Petit,Paris,France,2004-01
2004-01-15,2560.9500000000003,Classic Cars,Auto Canal+ Petit,Paris,France,2004-01
2004-01-15,3868.7599999999998,Classic Cars,Auto Canal+ Petit,Paris,France,2004-01
2004-01-15,2773.7999999999997,Motorcycles,Auto Canal+ Petit,Paris,France,2004-01
2004-01-15,6100.8,Classic Cars,Auto Canal+ Petit,Paris,France,2004-01
2004-01-15,2733.0,Motorcycles,Auto Canal+ Petit,Paris,France,2004-01
2004-01-15,1308.93,Motorcycles,Auto Canal+ Petit,Paris,France,2004-01
2004-01-15,2527.68,Classic Cars,Auto Canal+ Petit,Paris,France,2004-01
2004-01-15,1778.48,Classic Cars,Auto Canal+ Petit,Paris,France,2004-01
2004-01-15,1633.03,Motorcycles,Auto Canal+ Petit,Paris,France,2004-01
2004-01-15,3511.67,Motorcycles,Auto Canal+ Petit,Paris,France,2004-01
2004-01-15,2831.2,Motorcycles,Auto Canal+ Petit,Paris,France,2004-01
2004-01-16,3892.9799999999996,Classic Cars,Euro+ Shopping Channel,Madrid,Spain,2004-01
2004-01-16,3648.15,Classic Cars,Euro+ Shopping Channel,Madrid,Spain,2004-01
2004-01-16,3406.92,Classic Cars,Euro+ Shopping Channel,Madrid,Spain,2004-01
2004-01-16,4019.2599999999998,Classic Cars,Euro+ Shopping Channel,Madrid,Spain,2004-01
2004-01-16,1293.6000000000001,Classic Cars,Euro+ Shopping Channel,Madrid,Spain,2004-01
2004-01-16,5482.5199999999995,Classic Cars,Euro+ Shopping Channel,Madrid,Spain,2004-01
2004-01-16,4699.2,Classic Cars,Euro+ Shopping Channel,Madrid,Spain,2004-01
2004-01-16,6231.599999999999,Classic Cars,Euro+ Shopping Channel,Madrid,Spain,2004-01
2004-01-16,5213.25,Classic Cars,Euro+ Shopping Channel,Madrid,Spain,2004-01
2004-01-16,2530.93,Classic Cars,Euro+ Shopping Channel,Madrid,Spain,2004-01
2004-01-16,1947.15,Classic Cars,Euro+ Shopping Channel,Madrid,Spain,2004-01
2004-01-16,3680.1,Classic Cars,Euro+ Shopping Channel,Madrid,Spain,2004-01
2004-01-16,1270.92,Classic Cars,Euro+ Shopping Channel,Madrid,Spain,2004-01
2004-01-16,2103.5699999999997,Classic Cars,Euro+ Shopping Channel,Madrid,Spain,2004-01
2004-01-16,4630.36,Classic Cars,Euro+ Shopping Channel,Madrid,Spain,2004-01
2004-01-16,5780.04,Classic Cars,Euro+ Shopping Channel,Madrid,Spain,2004-01
2004-01-22,3217.46,Vintage Cars,"Double Decker Gift Stores, Ltd",London,UK,2004-01
2004-01-22,1461.0,Classic Cars,"Double Decker Gift Stores, Ltd",London,UK,2004-01
2004-01-22,2631.96,Classic Cars,"Double Decker Gift Stores, Ltd",London,UK,2004-01
2004-01-26,4998.0,Vintage Cars,"Corrida Auto Replicas, Ltd",Madrid,Spain,2004-01
2004-01-26,1118.88,Vintage Cars,"Corrida Auto Replicas, Ltd",Madrid,Spain,2004-01
2004-01-26,3398.22,Vintage Cars,"Corrida Auto Replicas, Ltd",Madrid,Spain,2004-01
2004-01-26,8353.0,Vintage Cars,"Corrida Auto Replicas, Ltd",Madrid,Spain,2004-01
2004-01-26,643.8,Vintage Cars,"Corrida Auto Replicas, Ltd",Madrid,Spain,2004-01
2004-01-26,1953.6299999999999,Vintage Cars,"Corrida Auto Replicas, Ltd",Madrid,Spain,2004-01
2004-01-26,1697.08,Vintage Cars,"Corrida Auto Replicas, Ltd",Madrid,Spain,2004-01
2004-01-29,7200.549999999999,Classic Cars,West Coast Collectables Co.,Burbank,USA,2004-01
2004-01-29,4615.64,Trucks and Buses,West Coast Collectables Co.,Burbank,USA,2004-01
2004-01-29,2496.69,Vintage Cars,West Coast Collectables Co.,Burbank,USA,2004-01
2004-01-29,1779.03,Vintage Cars,West Coast Collectables Co.,Burbank,USA,2004-01
2004-01-29,4765.740000000001,Vintage Cars,West Coast Collectables Co.,Burbank,USA,2004-01
2004-01-29,1742.51,Vintage Cars,West Coast Collectables Co.,Burbank,USA,2004-01
2004-01-29,4361.490000000001,Vintage Cars,West Coast Collectables Co.,Burbank,USA,2004-01
2004-01-29,3457.5299999999997,Vintage Cars,West Coast Collectables Co.,Burbank,USA,2004-01
2004-01-29,1966.9599999999998,Vintage Cars,West Coast Collectables Co.,Burbank,USA,2004-01
2004-01-29,3684.33,Vintage Cars,West Coast Collectables Co.,Burbank,USA,2004-01
2004-02-02,5759.42,Trucks and Buses,Auto Associés & Cie.,Versailles,France,2004-02
2004-02-04,6382.5599999999995,Classic Cars,Handji Gifts& Co,Singapore,Singapore,2004-02
2004-02-04,2041.9,Trucks and Buses,Handji Gifts& Co,Singapore,Singapore,2004-02
2004-02-04,4509.08,Trucks and Buses,Handji Gifts& Co,Singapore,Singapore,2004-02
2004-02-04,2898.28,Trucks and Buses,Handji Gifts& Co,Singapore,Singapore,2004-02
2004-02-04,1658.37,Trucks and Buses,Handji Gifts& Co,Singapore,Singapore,2004-02
2004-02-04,2193.36,Trucks and Buses,Handji Gifts& Co,Singapore,Singapore,2004-02
2004-02-04,2790.62,Classic Cars,Handji Gifts& Co,Singapore,Singapore,2004-02
2004-02-09,2430.12,Trucks and Buses,Frau da Collezione,Milan,Italy,2004-02
2004-02-09,5181.94,Classic Cars,Frau da Collezione,Milan,Italy,2004-02
2004-02-10,4550.4,Trucks and Buses,Signal Collectibles Ltd.,Brisbane,USA,2004-02
2004-02-10,5702.66,Classic Cars,Signal Collectibles Ltd.,Brisbane,USA,2004-02
2004-02-10,653.52,Classic Cars,Signal Collectibles Ltd.,Brisbane,USA,2004-02
2004-02-10,1666.6999999999998,Trucks and Buses,Signal Collectibles Ltd.,Brisbane,USA,2004-02
2004-02-12,6051.2,Classic Cars,"Clover Collections, Co.",Dublin,Ireland,2004-02
2004-02-12,4532.400000000001,Classic Cars,"Clover Collections, Co.",Dublin,Ireland,2004-02
2004-02-12,4484.7,Classic Cars,"Clover Collections, Co.",Dublin,Ireland,2004-02
2004-02-12,6319.5,Classic Cars,"Clover Collections, Co.",Dublin,Ireland,2004-02
2004-02-12,1262.3,Classic Cars,"Clover Collections, Co.",Dublin,Ireland,2004-02
2004-02-12,3763.64,Classic Cars,"Clover Collections, Co.",Dublin,Ireland,2004-02
2004-02-12,994.2,Trains,"Clover Collections, Co.",Dublin,Ireland,2004-02
2004-02-12,3426.2,Trucks and Buses,"Clover Collections, Co.",Dublin,Ireland,2004-02
2004-02-12,1704.6,Trains,"Clover Collections, Co.",Dublin,Ireland,2004-02
2004-02-18,4417.38,Vintage Cars,Petit Auto,Bruxelles,Belgium,2004-02
2004-02-18,2064.25,Trains,Petit Auto,Bruxelles,Belgium,2004-02
2004-02-18,3286.1400000000003,Vintage Cars,Petit Auto,Bruxelles,Belgium,2004-02
2004-02-18,5539.9400000000005,Ships,Petit Auto,Bruxelles,Belgium,2004-02
2004-02-18,1593.67,Ships,Petit Auto,Bruxelles,Belgium,2004-02
2004-02-19,6530.72,Classic Cars,Collectable Mini Designs Co.,San Diego,USA,2004-02
2004-02-19,6722.3099999999995,Planes,Collectable Mini Designs Co.,San Diego,USA,2004-02
2004-02-19,3877.86,Ships,Collectable Mini Designs Co.,San Diego,USA,2004-02
2004-02-19,4001.8500000000004,Vintage Cars,Collectable Mini Designs Co.,San Diego,USA,2004-02
2004-02-19,1819.52,Planes,Collectable Mini Designs Co.,San Diego,USA,2004-02
2004-02-19,3494.45,Vintage Cars,Collectable Mini Designs Co.,San Diego,USA,2004-02
2004-02-19,2629.45,Vintage Cars,Collectable Mini Designs Co.,San Diego,USA,2004-02
2004-02-19,3587.54,Vintage Cars,Collectable Mini Designs Co.,San Diego,USA,2004-02
2004-02-19,2652.96,Planes,Collectable Mini Designs Co.,San Diego,USA,2004-02
2004-02-19,1818.77,Ships,Collectable Mini Designs Co.,San Diego,USA,2004-02
2004-02-19,2094.56,Ships,Collectable Mini Designs Co.,San Diego,USA,2004-02
2004-02-19,3357.75,Planes,Collectable Mini Designs Co.,San Diego,USA,2004-02
2004-02-19,2498.04,Ships,Collectable Mini Designs Co.,San Diego,USA,2004-02
2004-02-19,3197.32,Ships,Collectable Mini Designs Co.,San Diego,USA,2004-02
2004-02-19,2524.3300000000004,Ships,Collectable Mini Designs Co.,San Diego,USA,2004-02
2004-02-19,2865.0899999999997,Planes,Collectable Mini Designs Co.,San Diego,USA,2004-02
2004-02-19,1400.8899999999999,Planes,Collectable Mini Designs Co.,San Diego,USA,2004-02
2004-02-19,1749.2400000000002,Ships,Collectable Mini Designs Co.,San Diego,USA,2004-02
2004-02-20,2974.43,Motorcycles,"Australian Collectors, Co.",Melbourne,Australia,2004-02
2004-02-20,5198.67,Motorcycles,"Australian Collectors, Co.",Melbourne,Australia,2004-02
2004-02-20,9299.71,Motorcycles,"Australian Collectors, Co.",Melbourne,Australia,2004-02
2004-02-20,3176.2599999999998,Planes,"Australian Collectors, Co.",Melbourne,Australia,2004-02
2004-02-20,1645.0,Motorcycles,"Australian Collectors, Co.",Melbourne,Australia,2004-02
2004-02-20,3353.92,Motorcycles,"Australian Collectors, Co.",Melbourne,Australia,2004-02
2004-02-20,2976.36,Planes,"Australian Collectors, Co.",Melbourne,Australia,2004-02
2004-02-20,2315.72,Motorcycles,"Australian Collectors, Co.",Melbourne,Australia,2004-02
2004-02-20,1566.3,Planes,"Australian Collectors, Co.",Melbourne,Australia,2004-02
2004-02-20,1908.9,Motorcycles,"Australian Collectors, Co.",Melbourne,Australia,2004-02
2004-02-20,1334.6000000000001,Vintage Cars,"Australian Collectors, Co.",Melbourne,Australia,2004-02
2004-02-20,1681.8200000000002,Vintage Cars,"Australian Collectors, Co.",Melbourne,Australia,2004-02
2004-02-20,2100.75,Planes,"Australian Collectors, Co.",Melbourne,Australia,2004-02
2004-02-20,3303.1000000000004,Planes,"Australian Collectors, Co.",Melbourne,Australia,2004-02
2004-02-20,2059.2000000000003,Planes,"Australian Collectors, Co.",Melbourne,Australia,2004-02
2004-02-21,6087.9400000000005,Motorcycles,Daedalus Designs Imports,Lille,France,2004-02
2004-02-21,2173.6,Motorcycles,Daedalus Designs Imports,Lille,France,2004-02
2004-02-21,2229.62,Motorcycles,Daedalus Designs Imports,Lille,France,2004-02
2004-02-21,1591.4299999999998,Motorcycles,Daedalus Designs Imports,Lille,France,2004-02
2004-02-21,2847.2999999999997,Motorcycles,Daedalus Designs Imports,Lille,France,2004-02
2004-02-21,4068.0,Motorcycles,Daedalus Designs Imports,Lille,France,2004-02
2004-02-22,4255.2,Classic Cars,"Vida Sport, Ltd",Genève,Switzerland,2004-02
2004-02-22,2525.0,Classic Cars,"Vida Sport, Ltd",Genève,Switzerland,2004-02
2004-02-22,2391.68,Classic Cars,"Vida Sport, Ltd",Genève,Switzerland,2004-02
2004-02-22,2103.99,Classic Cars,"Vida Sport, Ltd",Genève,Switzerland,2004-02
2004-02-22,3713.92,Classic Cars,"Vida Sport, Ltd",Genève,Switzerland,2004-02
2004-02-22,3365.67,Classic Cars,"Vida Sport, Ltd",Genève,Switzerland,2004-02
2004-02-22,6990.509999999999,Classic Cars,"Vida Sport, Ltd",Genève,Switzerland,2004-02
2004-02-22,2588.52,Classic Cars,"Vida Sport, Ltd",Genève,Switzerland,2004-02
2004-02-22,3214.62,Classic Cars,"Vida Sport, Ltd",Genève,Switzerland,2004-02
2004-02-22,4739.349999999999,Classic Cars,"Vida Sport, Ltd",Genève,Switzerland,2004-02
2004-02-22,1459.0800000000002,Classic Cars,"Vida Sport, Ltd",Genève,Switzerland,2004-02
2004-02-22,1234.32,Classic Cars,"Vida Sport, Ltd",Genève,Switzerland,2004-02
2004-02-22,5224.0,Classic Cars,"Vida Sport, Ltd",Genève,Switzerland,2004-02
2004-02-22,3570.06,Classic Cars,"Vida Sport, Ltd",Genève,Switzerland,2004-02
2004-02-26,4113.88,Classic Cars,Collectable Mini Designs Co.,San Diego,USA,2004-02
2004-02-26,3106.7999999999997,Classic Cars,Collectable Mini Designs Co.,San Diego,USA,2004-02
2004-02-26,3009.6000000000004,Classic Cars,Collectable Mini Designs Co.,San Diego,USA,2004-02
2004-02-26,5653.86,Classic Cars,Collectable Mini Designs Co.,San Diego,USA,2004-02
2004-02-26,1373.61,Classic Cars,Collectable Mini Designs Co.,San Diego,USA,2004-02
2004-02-26,1720.44,Classic Cars,Collectable Mini Designs Co.,San Diego,USA,2004-02
2004-02-26,4574.4,Classic Cars,Collectable Mini Designs Co.,San Diego,USA,2004-02
2004-03-02,2131.75,Vintage Cars,"Saveley & Henriot, Co.",Lyon,France,2004-03
2004-03-02,1554.34,Vintage Cars,"Saveley & Henriot, Co.",Lyon,France,2004-03
2004-03-02,3536.0,Vintage Cars,"Saveley & Henriot, Co.",Lyon,France,2004-03
2004-03-02,1678.04,Vintage Cars,"Saveley & Henriot, Co.",Lyon,France,2004-03
2004-03-02,5438.58,Vintage Cars,"Saveley & Henriot, Co.",Lyon,France,2004-03
2004-03-02,4257.49,Vintage Cars,"Saveley & Henriot, Co.",Lyon,France,2004-03
2004-03-02,3273.93,Vintage Cars,"Saveley & Henriot, Co.",Lyon,France,2004-03
2004-03-02,2972.6200000000003,Vintage Cars,"Saveley & Henriot, Co.",Lyon,France,2004-03
2004-03-02,2610.7200000000003,Classic Cars,"Saveley & Henriot, Co.",Lyon,France,2004-03
2004-03-02,1143.24,Vintage Cars,"Saveley & Henriot, Co.",Lyon,France,2004-03
2004-03-02,946.08,Vintage Cars,"Saveley & Henriot, Co.",Lyon,France,2004-03
2004-03-02,3971.9700000000003,Classic Cars,"Saveley & Henriot, Co.",Lyon,France,2004-03
2004-03-02,3371.61,Classic Cars,"Saveley & Henriot, Co.",Lyon,France,2004-03
2004-03-02,3150.4,Classic Cars,"Saveley & Henriot, Co.",Lyon,France,2004-03
2004-03-02,941.7600000000001,Vintage Cars,"Saveley & Henriot, Co.",Lyon,France,2004-03
2004-03-10,6214.700000000001,Classic Cars,Cambridge Collectables Co.,Cambridge,USA,2004-03
